siteID,dateVisit,observerRs,rsStart,rsEnd,pathDistance,spUnbanded,countUnbanded
MERIMARMA1,2016-06-26,TMB,12:36,14:00:00,2420.0,AMRO,4
MERIMARMA1,2016-06-26,TMB,12:36,14:00:00,2420.0,BCCH,0
MERIMARMA1,2016-06-26,TMB,12:36,14:00:00,2420.0,BCCH,0
MERIMARMA1,2016-06-26,TMB,12:36,14:00:00,2420.0,CARW,0
MERIMARMA1,2016-06-26,TMB,12:36,14:00:00,2420.0,CARW,0
MERIMARMA1,2016-06-26,TMB,12:36,14:00:00,2420.0,GRCA,3
MERIMARMA1,2016-06-26,TMB,12:36,14:00:00,2420.0,GRCA,3
RCPSMBCDC1,2016-06-29,"KPK, JLM, ERF",NA,NA,NA,NA,0
RCPSMBCDC1,2016-06-29,"KPK, JLM, ERF",NA,NA,NA,NA,0
NZPSMBCDC1,2014-03-21,"ERF, KPK, JLM",NA,NA,NA,NA,NA
NZPSMBCDC1,2014-03-21,"ERF, KPK, JLM",NA,NA,NA,NA,NA
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,NOCA,5
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,NOCA,5
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,TUTI,8
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,TUTI,8
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,CACH,5
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,CACH,5
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,AMRO,1
PERRCHRMD1,2016-06-29,"KJW,MAR",11:44,12:45:00,2300.0,AMRO,1
ROSNEDWMA1,2016-06-28,TMB,11:36,12:36:00,1980.0,AMRO,9
ROSNEDWMA1,2016-06-28,TMB,11:36,12:36:00,1980.0,AMRO,9
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,NOCA,5
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,NOCA,5
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,HOWR,3
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,HOWR,3
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,TUTI,2
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,TUTI,2
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,CACH,6
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,CACH,6
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,CARW,3
MOSMCARMD1,2016-06-30,"KJW,MAR",11:26,12:27:00,1800.0,CARW,3
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,CARW,2
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,CARW,2
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,GRCA,3
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,GRCA,3
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,HOWR,1
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,HOWR,1
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,NOCA,10
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,NOCA,10
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,SOSP,1
OWENKATMD1,2016-06-30,JLM,11:56,12:40:00,1600.0,SOSP,1
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,AMRO,7
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,AMRO,7
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,CACH,3
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,CACH,3
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,CARW,1
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,CARW,1
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,GRCA,4
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,GRCA,4
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,NOCA,5
BLANBETMD1,2016-06-30,KPK,11:24,12:32:00,2700.0,NOCA,5
CHILDPSMA1,2016-06-29,TMB,NA,NA,NA,NA,0
CHILDPSMA1,2016-06-29,TMB,NA,NA,NA,NA,0
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,NOCA,8
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,NOCA,8
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,SOSP,2
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,SOSP,2
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,GRCA,1
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,GRCA,1
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,CACH,3
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,CACH,3
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,AMRO,1
LUCAJILMD1,2016-07-01,KJW,11:08,12:09:00,2e3,AMRO,1
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,AMRO,9
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,AMRO,9
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,CACH,1
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,CACH,1
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,GRCA,7
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,GRCA,7
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,NOCA,6
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,NOCA,6
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,SOSP,5
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,SOSP,5
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,CARW,1
YOUNELIMD1,2016-07-01,JLM,11:55,12:40:00,1910.0,CARW,1
KNIGSALVA1,2016-07-01,KPK,11:40,12:30:00,590.0,CACH,1
KNIGSALVA1,2016-07-01,KPK,11:40,12:30:00,590.0,CACH,1
KNIGSALVA1,2016-07-01,KPK,11:40,12:30:00,590.0,CARW,1
KNIGSALVA1,2016-07-01,KPK,11:40,12:30:00,590.0,CARW,1
KNIGSALVA1,2016-07-01,KPK,11:40,12:30:00,590.0,NOCA,2
KNIGSALVA1,2016-07-01,KPK,11:40,12:30:00,590.0,NOCA,2
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,CACH,3
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,CACH,3
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,SOSP,2
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,SOSP,2
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,CARW,3
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,CARW,3
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,HOWR,2
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,HOWR,2
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,NOCA,5
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,NOCA,5
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,TUTI,4
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,TUTI,4
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,GRCA,6
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,GRCA,6
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,AMRO,3
STANJEFMD1,2016-07-02,"KJW,MAR",11:36,12:37:00,1900.0,AMRO,3
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,NOCA,12
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,NOCA,12
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,CACH,4
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,CACH,4
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,CARW,2
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,CARW,2
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,HOWR,3
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,HOWR,3
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,SOSP,6
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,SOSP,6
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,GRCA,11
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,GRCA,11
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,AMRO,7
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,AMRO,7
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,TUTI,1
SOLLCHRMD1,2016-07-01,"MAR, VEM",10:00,11:00:00,NA,TUTI,1
MCKICAIMA1,2016-06-30,TMB,12:21,13:28:00,2090.0,BCCH,4
MCKICAIMA1,2016-06-30,TMB,12:21,13:28:00,2090.0,BCCH,4
MCKICAIMA1,2016-06-30,TMB,12:21,13:28:00,2090.0,GRCA,3
MCKICAIMA1,2016-06-30,TMB,12:21,13:28:00,2090.0,GRCA,3
MCKICAIMA1,2016-06-30,TMB,12:21,13:28:00,2090.0,HOWR,1
MCKICAIMA1,2016-06-30,TMB,12:21,13:28:00,2090.0,HOWR,1
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,AMRO,13
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,AMRO,13
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,CACH,0
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,CACH,0
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,CARW,0
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,CARW,0
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,HOWR,1
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,HOWR,1
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,NOCA,3
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,NOCA,3
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,NOMO,3
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,NOMO,3
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,GRCA,2
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,GRCA,2
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,SOSP,4
FARYSIMMD1,2016-07-02,KPK,11:19,12:26:00,1940.0,SOSP,4
BUISNORVA1,2016-05-17,"ERF, DN",NA,NA,NA,NOCA,1
BUISNORVA1,2016-05-17,"ERF, DN",NA,NA,NA,CACH,1
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,AMRO,0
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,AMRO,0
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,CACH,0
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,CACH,0
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,CARW,3
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,CARW,3
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,GRCA,4
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,GRCA,4
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,NOCA,7
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,NOCA,7
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,SOSP,3
BUISNORVA1,2016-07-05,JLM,11:30,12:16:00,1440.0,SOSP,3
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,AMRO,9
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,AMRO,9
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,CACH,2
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,CACH,2
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,CARW,0
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,CARW,0
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,GRCA,1
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,GRCA,1
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,HOWR,0
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,HOWR,0
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,NOCA,4
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,NOCA,4
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,SOSP,1
FISHFERVA1,2016-07-05,KPK,11:33,12:53:00,2060.0,SOSP,1
GALLMONVA1,2016-07-05,JLM,12:55,11:10:00,297.0,NOCA,0
GALLMONVA1,2016-07-05,JLM,12:55,11:10:00,297.0,CACH,3
GALLMONVA1,2016-07-05,JLM,12:55,11:10:00,297.0,CARW,0
BROWANNDC1,2016-07-02,JLM,11:15,11:31:00,1180.0,AMRO,2
BROWANNDC1,2016-07-02,JLM,11:15,11:31:00,1180.0,CACH,0
BROWANNDC1,2016-07-02,JLM,11:15,11:31:00,1180.0,NOCA,2
BROWANNDC1,2016-07-02,JLM,11:15,11:31:00,1180.0,GRCA,3
BROWANNDC1,2016-07-02,JLM,11:15,11:31:00,1180.0,SOSP,0
BROWANNDC1,2016-07-02,JLM,11:15,11:31:00,1180.0,NOMO,0
BROWANNDC1,2016-07-02,JLM,11:15,11:31:00,1180.0,HOWR,0
BROWANNDC1,2016-04-28,ERF,NA,NA,NA,NA,NA
BROWANNDC1,2016-04-28,ERF,NA,NA,NA,NA,NA
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,BCCH,2
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,BCCH,2
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,GRCA,4
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,GRCA,4
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,HOWR,1
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,HOWR,1
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,NOCA,0
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,NOCA,0
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,SOSP,0
SURNSANMA1,2016-07-04,TMB,12:31,13:37:00,1940.0,SOSP,0
WALSMELMA1,2016-07-05,TMB,12:18,13:27:00,2210.0,NA,0
WALSMELMA1,2016-07-05,TMB,12:18,13:27:00,2210.0,NA,0
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,CACH,5
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,CACH,5
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,TUTI,2
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,TUTI,2
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,NOCA,8
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,NOCA,8
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,CARW,1
PHARAIMMD1,2016-07-06,"KJW,MAR",10:37,11:38:00,1700.0,CARW,1
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,AMRO,4
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,AMRO,4
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,BCCH,1
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,BCCH,1
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,EAPH,2
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,EAPH,2
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,GRCA,0
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,GRCA,0
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,HOWR,0
MURPELEMA1,2016-07-06,TMB,12:13,13:26:00,1870.0,HOWR,0
TANGLAUDC1,2016-07-07,JLM,11:17,12:02:00,2900.0,CARW,0
TANGLAUDC1,2016-07-07,JLM,11:17,12:02:00,2900.0,CARW,0
TANGLAUDC1,2016-07-07,JLM,11:17,12:02:00,2900.0,HOWR,1
TANGLAUDC1,2016-07-07,JLM,11:17,12:02:00,2900.0,HOWR,1
TANGLAUDC1,2016-07-07,JLM,11:17,12:02:00,2900.0,NOCA,3
TANGLAUDC1,2016-07-07,JLM,11:17,12:02:00,2900.0,NOCA,3
HULLJEFVA1,2016-07-07,KPK,11:12,12:19:00,2130.0,AMRO,7
HULLJEFVA1,2016-07-07,KPK,11:12,12:19:00,2130.0,CACH,0
HULLJEFVA1,2016-07-07,KPK,11:12,12:19:00,2130.0,CARW,0
HULLJEFVA1,2016-07-07,KPK,11:12,12:19:00,2130.0,GRCA,6
HULLJEFVA1,2016-07-07,KPK,11:12,12:19:00,2130.0,HOWR,1
HULLJEFVA1,2016-07-07,KPK,11:12,12:19:00,2130.0,NOCA,3
HULLJEFVA1,2016-07-07,KPK,11:12,12:19:00,2130.0,SOSP,5
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,SOSP,3
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,SOSP,3
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,AMRO,6
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,AMRO,6
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,GRCA,5
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,GRCA,5
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,HOWR,1
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,HOWR,1
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,CARW,1
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,CARW,1
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,NOCA,5
VONGJENMD1,2016-07-07,"KJW,MAR",11:33,12:34:00,1900.0,NOCA,5
REUTSHAMD1,2016-07-08,JLM,11:04,11:36:00,1840.0,AMRO,12
REUTSHAMD1,2016-07-08,JLM,11:04,11:36:00,1840.0,CARW,0
REUTSHAMD1,2016-07-08,JLM,11:04,11:36:00,1840.0,GRCA,3
REUTSHAMD1,2016-07-08,JLM,11:04,11:36:00,1840.0,NOCA,0
REUTSHAMD1,2016-07-08,JLM,11:04,11:36:00,1840.0,NOMO,4
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,AMRO,14
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,AMRO,14
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,CACH,1
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,CACH,1
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,CARW,5
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,CARW,5
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,GRCA,9
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,GRCA,9
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,NOCA,3
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,NOCA,3
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,SOSP,6
LINDHANMD1,2016-07-08,KPK,11:24,12:27:00,2130.0,SOSP,6
SPEAMARNC1,2016-07-07,ELB,09:50,10:55:00,NA,NA,NA
SPEAMARNC1,2016-07-07,ELB,09:50,10:55:00,NA,NA,NA
KARALIZNC1,2016-07-08,ELB,11:40,12:42:00,NA,CARW,1
BACHMARNC1,2016-06-11,"ELB, LM",11:34,12:30:00,NA,NOCA,5
BACHMARNC1,2016-06-11,"ELB, LM",11:34,12:30:00,NA,NOCA,5
BACHMARNC1,2016-06-11,"ELB, LM",11:34,12:30:00,NA,HOWR,2
BACHMARNC1,2016-06-11,"ELB, LM",11:34,12:30:00,NA,HOWR,2
BACHMARNC1,2016-06-11,"ELB, LM",11:34,12:30:00,NA,CARW,2
BACHMARNC1,2016-06-11,"ELB, LM",11:34,12:30:00,NA,CARW,2
SANFTIFNC1,2016-06-14,ELB,11:40,12:42:00,NA,CARW,3
GLORPETNC1,2016-06-21,ELB,11:33,12:30:00,NA,CARW,4
GLORPETNC1,2016-06-21,ELB,11:33,12:30:00,NA,CARW,4
SORECLYNC1,2016-06-22,ELB,11:29,12:22:00,NA,CACH,6
SORECLYNC1,2016-06-22,ELB,11:29,12:22:00,NA,CACH,6
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,GRCA,2
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,GRCA,2
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,NOCA,6
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,NOCA,6
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,TUTI,2
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,TUTI,2
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,CACH,1
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,CACH,1
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,CARW,2
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,CARW,2
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,HOWR,1
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,HOWR,1
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,SOSP,1
YOUNKIMVA1,2016-07-10,KJW,11:25,12:26:00,1700.0,SOSP,1
LANETARNC1,2016-06-25,"ELB, TM, EAL",11:25,12:15:00,NA,CACH,4
LANETARNC1,2016-06-25,"ELB, TM, EAL",11:25,12:15:00,NA,CACH,4
FERNKARNC1,2016-06-28,ELB,10:30,11:23:00,NA,CACH,5
FERNKARNC1,2016-06-28,ELB,10:30,11:23:00,NA,CACH,5
BAILPATNC1,2016-06-29,NA,11:37,12:35:00,NA,CACH,6
BAILPATNC1,2016-06-29,NA,11:37,12:35:00,NA,CACH,6
BAILPATNC1,2016-06-29,NA,11:37,12:35:00,NA,NOCA,3
BAILPATNC1,2016-06-29,NA,11:37,12:35:00,NA,NOCA,3
WILLCAINC1,2016-07-02,ELB,11:31,12:15:00,NA,NOCA,7
WILLCAINC1,2016-07-02,ELB,11:31,12:15:00,NA,NOCA,7
WILLCAINC1,2016-07-02,ELB,11:31,12:15:00,NA,AMRO,3
WILLCAINC1,2016-07-02,ELB,11:31,12:15:00,NA,AMRO,3
WILLCAINC1,2016-07-02,ELB,11:31,12:15:00,NA,CARW,1
WILLCAINC1,2016-07-02,ELB,11:31,12:15:00,NA,CARW,1
COLLJUDNC1,2016-07-06,ELB,11:27,12:32:00,NA,CACH,7
COLLJUDNC1,2016-07-06,ELB,11:27,12:32:00,NA,CACH,7
COLLJUDNC1,2016-07-06,ELB,11:27,12:32:00,NA,CARW,4
COLLJUDNC1,2016-07-06,ELB,11:27,12:32:00,NA,CARW,4
PICKADANC1,2016-07-07,ELB,11:31,12:37:00,NA,CACH,2
PICKADANC1,2016-07-07,ELB,11:31,12:37:00,NA,CACH,2
PICKADANC1,2016-07-07,ELB,11:31,12:37:00,NA,CARW,5
PICKADANC1,2016-07-07,ELB,11:31,12:37:00,NA,CARW,5
HAGACOUNC1,2016-07-08,ELB,07:50,08:50:00,NA,CARW,2
HAGACOUNC1,2016-07-08,ELB,07:50,08:50:00,NA,CACH,1
HAGACOUNC1,2016-07-08,ELB,07:50,08:50:00,NA,NOCA,4
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,AMRO,4
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,AMRO,4
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,BCCH,3
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,BCCH,3
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,GRCA,3
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,GRCA,3
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,HOWR,2
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,HOWR,2
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,NOCA,4
YOUNLINMA1,2016-07-08,TMB,11:45,12:51:00,1670.0,NOCA,4
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,AMRO,6
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,AMRO,6
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,BCCH,2
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,BCCH,2
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,CARW,2
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,CARW,2
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,GRCA,2
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,GRCA,2
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,HOWR,2
MIRKJOEMA1,2016-07-09,TMB,11:37,12:49:00,2110.0,HOWR,2
CANNANNMA1,2016-06-21,"SMB,TMB",12:08,13:24:00,1510.0,AMRO,2
CANNANNMA1,2016-06-21,"SMB,TMB",12:08,13:24:00,1510.0,AMRO,2
CANNANNMA1,2016-06-21,"SMB,TMB",12:08,13:24:00,1510.0,BCCH,0
