siteID,dateVisit,time,obs,enc,spp,bandNumber,colorL,colorR,mass,wing,tl,age,sex,cpBp,fat,bloodID,featherID,notes
WILLTINVA1,2007-07-17,NA,NA,B,CARW,2281-69446,OX,Y,22.0,NA,NA,AHY,M,NA,NA,,,
WILLTINVA1,2007-07-17,NA,NA,B,SOSP,2281-69447,Y,XP,20.7,66.0,NA,AHY,M,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,CARW,2281-69220,G,XW,16.6,53.0,NA,AHY,F,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,NOCA,2301-56930,Y,XR,43.3,82.0,NA,AHY,F,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,CACH,2510-04225,KX,B,10.1,61.0,NA,HY,U,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,CACH,2510-04226,XY,W,10.6,59.0,NA,HY,U,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,HOWR,2510-04220,B,XG,12.0,49.0,NA,AHY,M,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,HOWR,2510-04220,B,XG,12.0,NA,NA,AHY,M,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,HOWR,2510-04220,B,XG,11.5,49.0,NA,AHY,M,NA,NA,,,
BURNNANMD1,2007-07-18,NA,NA,B,HOWR,2510-04220,B,XG,11.5,NA,NA,AHY,M,NA,NA,,,
SCHIMARMD1,2007-07-18,NA,NA,B,CARW,2261-38344,XM,M,48.9,57.0,NA,AHY,F,NA,NA,,,
SIMMJOAVA1,2007-07-18,NA,NA,B,CACH,2510-04330,WX,O,9.3,62.0,NA,AHY,F,NA,NA,,,
SIMMJOAVA1,2007-07-18,NA,NA,B,CARW,2281-69448,M,XK,18.3,59.0,NA,U,U,NA,NA,,,
SIMMJOAVA1,2007-07-18,NA,NA,B,NOCA,1991-21149,GY,X,39.5,92.0,NA,AHY,M,NA,NA,,,
BRIGKIMMD1,2007-07-19,NA,NA,B,CARW,2281-69449,P,XB,16.6,56.0,NA,HY,U,NA,NA,,,
BRIGKIMMD1,2007-07-19,NA,NA,B,CARW,2281-69450,PX,Y,20.3,61.0,NA,AHY,F,NA,NA,,,
BRIGKIMMD1,2007-07-19,NA,NA,B,HOWR,2510-04331,OP,X,10.8,52.0,NA,HY,U,NA,NA,,,
BRIGKIMMD1,2007-07-19,NA,NA,B,NOCA,1991-21152,OP,X,41.3,90.0,NA,HY,U,NA,NA,,,
BRIGKIMMD1,2007-07-19,NA,NA,B,GRCA,1991-21151,RP,X,34.1,87.0,NA,HY,U,NA,NA,,,
NZPEDZODC1,2007-07-19,NA,NA,B,SOSP,2251-80072,PX,O,19.9,65.0,NA,U,M,NA,NA,,,
PHELCLADC1,2007-07-19,NA,NA,B,SOSP,2281-69221,BY,X,22.9,58.0,NA,AHY,F,NA,NA,,,
PHELCLADC1,2007-07-19,NA,NA,B,CARW,2281-69222,MX,R,19.1,58.0,NA,HY,U,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,NOCA,1991-46158,MR,X,NA,93.0,NA,AHY,M,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,NOCA,1991-46159,XO,K,NA,82.0,NA,HY,U,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,SOSP,2261-38341,X,RG,19.2,64.0,NA,AHY,M,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,GRCA,1991-46160,X,PM,34.8,85.0,NA,AHY,F,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,NOCA,1991-46161,Y,XG,44.5,89.0,NA,AHY,M,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,NOCA,1991-46157,BX,O,40.7,93.0,NA,AHY,M,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,NOCA,1991-46157,BX,O,40.7,NA,NA,AHY,M,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,NOCA,1991-46157,BX,O,39.9,93.0,NA,AHY,M,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,NOCA,1991-46157,BX,O,39.9,NA,NA,AHY,M,NA,NA,,,
FOOSDAVVA1,2007-07-20,NA,NA,B,SOSP,2261-38340,WK,X,20.7,67.0,NA,AHY,M,NA,NA,,,
PICKCREMD1,2007-07-20,NA,NA,B,CARW,2281-69451,PX,P,22.1,60.0,NA,AHY,U,NA,NA,,,
PICKCREMD1,2007-07-20,NA,NA,B,CARW,2281-69452,P,YX,19.0,59.0,NA,U,U,NA,NA,,,
PICKCREMD1,2007-07-20,NA,NA,B,NOCA,1991-21153,P,XB,42.2,87.0,NA,HY,U,NA,NA,,,
PICKCREMD1,2007-07-20,NA,NA,B,NOCA,1991-21154,PX,P,41.9,88.0,NA,HY,U,NA,NA,,,
CLARCOLDC1,2007-07-21,NA,NA,B,SOSP,2281-69454,XY,P,19.1,66.0,NA,AHY,F,NA,NA,,,
COLSKATMD1,2007-07-21,NA,NA,B,SOSP,2281-69453,M,PX,20.0,65.0,NA,AHY,F,NA,NA,,,
GERYERIMD1,2007-07-21,NA,NA,B,SOSP,2261-38339,RX,B,18.2,61.0,NA,AHY,F,NA,NA,,,
GERYERIMD1,2007-07-21,NA,NA,B,SOSP,2261-38342,GK,X,19.2,68.0,NA,AHY,F,NA,NA,,,
GERYERIMD1,2007-07-21,NA,NA,B,CACH,2460-22850,X,OM,8.9,62.0,NA,HY,U,NA,NA,,,
GERYERIMD1,2007-07-21,NA,NA,B,SOSP,2261-38343,YM,X,18.2,63.0,NA,AHY,F,NA,NA,,,
GERYERIMD1,2007-07-21,NA,NA,B,HOWR,2460-22851,KX,R,11.1,51.0,NA,HY,U,NA,NA,,,
GERYERIMD1,2007-07-21,NA,NA,B,CACH,2460-22852,KG,X,10.3,63.0,NA,AHY,F,NA,NA,,,
GERYERIMD1,2007-07-21,NA,NA,B,CACH,2460-22853,WB,X,7.8,63.0,NA,AHY,M,NA,NA,,,
NZPSMBCDC1,2007-07-21,NA,NA,R,GRCA,1801-77729,X,BK,36.9,92.0,NA,AHY,M,NA,NA,,,
NZPSMBCDC1,2007-07-21,NA,NA,R,GRCA,1801-77729,X,BK,36.9,NA,NA,AHY,M,NA,NA,,,
NZPSMBCDC1,2007-07-21,NA,NA,R,GRCA,1801-77729,X,BK,37.4,92.0,NA,AHY,M,NA,NA,,,
NZPSMBCDC1,2007-07-21,NA,NA,R,GRCA,1801-77729,X,BK,37.4,NA,NA,AHY,M,NA,NA,,,
SHEEMARMD1,2007-07-21,NA,NA,B,CARW,2281-69223,X,BB,25.1,61.0,NA,AHY,F,NA,NA,,,
SHEEMARMD1,2007-07-21,NA,NA,B,GRCA,2301-56931,XP,P,33.7,90.0,NA,AHY,F,NA,NA,,,
SHEEMARMD1,2007-07-21,NA,NA,B,CACH,2510-04227,MX,K,10.0,60.0,NA,HY,U,NA,NA,,,
SHEEMARMD1,2007-07-21,NA,NA,B,CARW,2281-69224,WX,Y,16.2,56.0,NA,AHY,F,NA,NA,,,
SHEEMARMD1,2007-07-21,NA,NA,B,SOSP,2281-69225,XO,Y,14.7,65.0,NA,AHY,U,NA,NA,,,
MARRPETMD2,2007-07-23,NA,NA,B,AMRO,1232-88706,MM,X,80.2,122.0,NA,HY,U,NA,NA,,,
MARRPETMD2,2007-07-23,NA,NA,B,GRCA,2301-56932,P,BX,33.8,90.0,NA,HY,U,NA,NA,,,
MORRCHRVA1,2007-07-23,NA,NA,B,CACH,2460-22936,X,YM,25.0,62.0,NA,HY,U,NA,NA,,,
MORRJESMD1,2007-07-23,NA,NA,B,HOWR,2460-22935,Y,XM,10.0,46.0,NA,AHY,M,NA,NA,,,
MORRJESMD1,2007-07-23,NA,NA,B,GRCA,2301-56030,RO,X,39.0,85.0,NA,HY,U,NA,NA,,,
MORRJESMD1,2007-07-23,NA,NA,B,CACH,2460-22937,XG,W,9.5,59.0,NA,HY,U,NA,NA,,,
REILJENMD1,2007-07-23,NA,NA,B,NOCA,1991-21155,RP,X,NA,86.0,NA,AHY,F,NA,NA,,,
REILJENMD1,2007-07-23,NA,NA,B,CARW,2281-69455,RP,X,17.3,56.0,NA,U,U,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46163,M,PX,36.2,88.0,NA,HY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,CARW,2460-22856,X,YY,17.9,60.0,NA,AHY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,CARW,2261-38346,XK,R,16.2,55.0,NA,AHY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,HOWR,2460-22854,W,BX,8.9,50.0,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,HOWR,2460-22854,W,BX,8.9,NA,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,HOWR,2460-22854,W,BX,13.0,50.0,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,HOWR,2460-22854,W,BX,13.0,NA,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46162,O,XB,35.9,89.0,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46162,O,XB,35.9,NA,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46162,O,XB,38.0,89.0,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46162,O,XB,38.0,NA,NA,AHY,M,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46164,M,KX,34.1,85.0,NA,AHY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46164,M,KX,34.1,NA,NA,AHY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46164,M,KX,37.0,85.0,NA,AHY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46164,M,KX,37.0,NA,NA,AHY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46164,M,KX,41.5,85.0,NA,AHY,F,NA,NA,,,
ZAMBTRAMD1,2007-07-23,NA,NA,B,NOCA,1991-46164,M,KX,41.5,NA,NA,AHY,F,NA,NA,,,
PIROELADC1,2007-07-24,NA,NA,B,SOSP,2281-69226,MX,W,21.6,64.0,NA,AHY,M,NA,NA,,,
PIROELADC1,2007-07-24,NA,NA,B,CARW,2281-69227,XP,B,18.9,58.0,NA,AHY,F,NA,NA,,,
PIROELADC1,2007-07-24,NA,NA,B,CACH,2510-04228,OG,X,9.3,60.0,NA,HY,U,NA,NA,,,
PHELCLADC1,2007-07-26,NA,NA,B,HOWR,2460-22938,OX,R,12.0,50.0,NA,HY,U,NA,NA,,,
PHELCLADC1,2007-07-26,NA,NA,B,CACH,2460-22939,MX,R,11.5,65.0,NA,HY,U,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,GRCA,1991-46167,M,XP,37.4,90.0,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,SOSP,2261-38347,XY,G,25.9,67.0,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,NOCA,1991-46166,XO,M,42.2,93.0,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,NOCA,1991-46166,XO,M,42.2,NA,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,NOCA,1991-46166,XO,M,44.9,93.0,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,NOCA,1991-46166,XO,M,44.9,NA,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,SOSP,2261-38348,B,WX,23.9,63.0,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,SOSP,2261-38348,B,WX,23.9,NA,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,SOSP,2261-38348,B,WX,20.9,63.0,NA,AHY,M,NA,NA,,,
ASSMCARMD1,2007-07-27,NA,NA,B,SOSP,2261-38348,B,WX,20.9,NA,NA,AHY,M,NA,NA,,,
MOSMCARMD1,2007-07-27,NA,NA,B,HOWR,2460-22940,K,XW,10.3,47.0,NA,AHY,M,NA,NA,,,
MOSMCARMD1,2007-07-27,NA,NA,B,HOWR,2460-22941,X,BY,10.6,46.0,NA,AHY,F,NA,NA,,,
MOSMCARMD1,2007-07-27,NA,NA,B,CARW,2281-69131,RX,O,20.0,61.0,NA,HY,U,NA,NA,,,
MOSMCARMD1,2007-07-27,NA,NA,B,CACH,2460-22942,WX,R,13.0,62.0,NA,AHY,F,NA,NA,,,
JACOMERMD1,2007-07-28,NA,NA,B,NOCA,1991-46168,X,GB,46.0,86.0,NA,AHY,F,NA,NA,,,
JACOMERMD1,2007-07-28,NA,NA,B,SOSP,2261-38349,B,RX,18.5,63.0,NA,HY,U,NA,NA,,,
LANGANKVA1,2007-07-28,NA,NA,B,NOCA,1991-21150,GP,X,46.7,94.0,NA,AHY,M,NA,NA,,,
LANGANKVA1,2007-07-28,NA,NA,B,NOCA,1991-21156,WX,M,41.3,90.0,NA,AHY,F,NA,NA,,,
LANGANKVA1,2007-07-28,NA,NA,B,GRCA,1991-21157,P,PX,36.9,91.0,NA,AHY,M,NA,NA,,,
PATTPARMD1,2007-07-28,NA,NA,B,NOMO,1232-88707,XG,B,59.8,115.0,NA,AHY,M,NA,NA,,,
PATTPARMD1,2007-07-28,NA,NA,B,CARW,2281-69231,WX,O,21.0,64.0,NA,AHY,M,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,SOSP,2281-69456,W,XP,20.8,64.0,NA,AHY,M,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,SOSP,2281-69458,XY,Y,18.9,60.0,NA,AHY,F,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,SOSP,2281-69459,RR,X,20.4,65.0,NA,AHY,M,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,SOSP,2281-69460,X,MM,NA,66.0,NA,U,M,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,CACH,2510-04333,P,XB,9.7,60.0,NA,HY,U,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,CARW,2281-69457,YY,X,20.3,60.0,NA,U,U,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,CARW,2281-69457,YY,X,20.3,NA,NA,U,U,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,CARW,2281-69457,YY,X,21.1,60.0,NA,U,U,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,CARW,2281-69457,YY,X,21.1,NA,NA,U,U,NA,NA,,,
JORABONVA1,2007-07-30,NA,NA,B,CACH,2510-04332,OP,X,9.7,61.0,NA,HY,U,NA,NA,,,
LIEBJUDMD1,2007-07-30,NA,NA,B,SOSP,2281-69133,BY,X,21.4,60.0,NA,AHY,F,NA,NA,,,
LIEBJUDMD1,2007-07-30,NA,NA,B,NOCA,2301-56035,W,KX,55.5,94.5,NA,AHY,M,NA,NA,,,
LIEBJUDMD1,2007-07-30,NA,NA,B,GRCA,2301-56036,YX,P,37.3,89.5,NA,HY,U,NA,NA,,,
LIEBJUDMD1,2007-07-30,NA,NA,B,SOSP,2281-69132,OX,W,17.9,64.0,NA,AHY,F,NA,NA,,,
NAYLMICMD2,2007-07-30,NA,NA,B,NOCA,1991-46169,Y,MX,49.0,90.0,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2007-07-30,NA,NA,B,NOCA,1991-46169,Y,MX,49.0,NA,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2007-07-30,NA,NA,B,NOCA,1991-46169,Y,MX,44.5,90.0,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2007-07-30,NA,NA,B,NOCA,1991-46169,Y,MX,44.5,NA,NA,AHY,M,NA,NA,,,
CLARKELMD1,2007-07-31,NA,NA,B,CARW,2281-69461,P,PX,19.2,60.0,NA,AHY,F,NA,NA,,,
CLARKELMD1,2007-07-31,NA,NA,B,CARW,2281-69462,WP,X,17.1,55.0,NA,U,U,NA,NA,,,
CLARKELMD1,2007-07-31,NA,NA,B,CACH,2510-04334,PX,P,10.2,63.0,NA,HY,U,NA,NA,,,
MESEBARMD1,2007-07-31,NA,NA,B,HOWR,2510-04230,GX,K,12.3,51.0,NA,HY,U,NA,NA,,,
NAYLMICMD2,2007-07-31,NA,NA,B,HOWR,2460-22855,YX,R,10.1,50.0,NA,AHY,F,NA,NA,,,
NAYLMICMD2,2007-07-31,NA,NA,B,HOWR,2460-22857,G,OX,10.0,47.0,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2007-07-31,NA,NA,B,GRCA,1991-46171,X,PW,37.0,85.0,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2007-07-31,NA,NA,B,GRCA,1991-46170,OX,P,34.7,88.0,NA,AHY,F,NA,NA,,,
DELUKARVA1,2007-08-01,NA,NA,B,CARW,2281-69134,W,XM,22.0,59.0,NA,AHY,F,NA,NA,,,
DELUKARVA1,2007-08-01,NA,NA,B,GRCA,2301-56037,X,PR,40.0,80.0,NA,AHY,M,NA,NA,,,
DELUKARVA1,2007-08-01,NA,NA,B,GRCA,2301-56038,WX,P,39.0,85.0,NA,HY,U,NA,NA,,,
MAZUJENMD1,2007-08-02,NA,NA,B,CARW,2281-69232,X,YR,20.5,56.0,NA,AHY,U,NA,NA,,,
GIRAANGMD1,2007-08-08,NA,NA,B,CACH,2460-22705,YY,X,10.9,62.0,NA,AHY,U,NA,NA,,,
GIRAANGMD1,2007-08-08,NA,NA,B,NOCA,2301-55901,X,WK,45.3,92.0,NA,AHY,M,NA,NA,,,
GIRAANGMD1,2007-08-08,NA,NA,B,NOCA,2301-55901,X,WK,45.3,NA,NA,AHY,M,NA,NA,,,
GIRAANGMD1,2007-08-08,NA,NA,B,NOCA,2301-55901,X,WK,43.2,92.0,NA,AHY,M,NA,NA,,,
GIRAANGMD1,2007-08-08,NA,NA,B,NOCA,2301-55901,X,WK,43.2,NA,NA,AHY,M,NA,NA,,,
MILLPAUMD1,2007-09-20,NA,NA,B,CACH,2460-22835,XY,G,10.5,61.0,NA,AHY,F,NA,NA,,,
MARRPETMD2,2007-10-11,NA,NA,B,CARW,2281-69135,X,YM,NA,NA,NA,NA,NA,NA,NA,,,
BURDROBVA1,2008-03-15,NA,NA,R,CARW,2281-69439,GM,X,21.3,60.0,NA,AHY,M,NA,NA,,,
BURDROBVA1,2008-03-15,NA,NA,R,CARW,2281-69439,GM,X,21.3,NA,NA,AHY,M,NA,NA,,,
BURDROBVA1,2008-03-15,NA,NA,R,CARW,2281-69439,GM,X,20.6,60.0,NA,AHY,M,NA,NA,,,
BURDROBVA1,2008-03-15,NA,NA,R,CARW,2281-69439,GM,X,20.6,NA,NA,AHY,M,NA,NA,,,
BURDROBVA1,2008-03-15,NA,NA,R,CARW,2281-69439,GM,X,22.9,60.0,NA,AHY,M,NA,NA,,,
BURDROBVA1,2008-03-15,NA,NA,R,CARW,2281-69439,GM,X,22.9,NA,NA,AHY,M,NA,NA,,,
MOLIKARMD1,2008-03-15,NA,NA,R,HOWR,2460-22904,MM,X,11.0,49.0,NA,AHY,M,NA,NA,,,
MOLIKARMD1,2008-03-15,NA,NA,R,HOWR,2460-22904,MM,X,11.0,NA,NA,AHY,M,NA,NA,,,
MOLIKARMD1,2008-03-15,NA,NA,R,HOWR,2460-22904,MM,X,10.5,49.0,NA,AHY,M,NA,NA,,,
MOLIKARMD1,2008-03-15,NA,NA,R,HOWR,2460-22904,MM,X,10.5,NA,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2008-03-15,NA,NA,R,NOCA,1991-46169,Y,MX,49.0,90.0,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2008-03-15,NA,NA,R,NOCA,1991-46169,Y,MX,49.0,NA,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2008-03-15,NA,NA,R,NOCA,1991-46169,Y,MX,44.5,90.0,NA,AHY,M,NA,NA,,,
NAYLMICMD2,2008-03-15,NA,NA,R,NOCA,1991-46169,Y,MX,44.5,NA,NA,AHY,M,NA,NA,,,
WALKPATVA1,2008-03-15,NA,NA,R,CARW,2281-69433,O,BX,20.1,61.0,NA,AHY,U,NA,NA,,,
WALKPATVA1,2008-03-15,NA,NA,R,CARW,2281-69433,O,BX,20.1,NA,NA,AHY,U,NA,NA,,,
WALKPATVA1,2008-03-15,NA,NA,R,CARW,2281-69433,O,BX,34.6,61.0,NA,AHY,U,NA,NA,,,
WALKPATVA1,2008-03-15,NA,NA,R,CARW,2281-69433,O,BX,34.6,NA,NA,AHY,U,NA,NA,,,
BLOCDAVMD1,2008-05-17,NA,NA,B,HOWR,2460-22709,P,XP,9.5,NA,44.0,AHY,M,NA,NA,,,
MYERBRUMD1,2008-05-22,NA,NA,B,GRCA,2301-55908,KX,O,36.7,93.5,96.0,AHY,M,NA,NA,,,
MYERBRUMD1,2008-05-22,NA,NA,B,AMRO,1202-99030,PK,X,65.8,NA,99.0,AHY,M,NA,NA,,,
MYERBRUMD1,2008-05-22,NA,NA,B,GRCA,2301-55909,X,PK,34.8,NA,89.0,AHY,M,NA,NA,,,
MYERBRUMD1,2008-05-22,NA,NA,B,AMRO,1202-99031,X,PP,97.3,NA,94.0,AHY,F,NA,NA,,,
BARNDORMD1,2008-05-24,NA,NA,B,GRCA,2301-55910,B,XK,34.4,92.0,NA,AHY,M,NA,NA,,,
BARNDORMD1,2008-05-24,NA,NA,B,HOWR,2460-22711,YO,X,10.8,53.0,NA,AHY,M,NA,NA,,,
CARLSHIMD1,2008-05-24,NA,NA,B,AMRO,1272-43001,-,X,73.0,129.0,NA,AHY,M,NA,NA,,,
CARLSHIMD1,2008-05-24,NA,NA,B,AMRO,1272-43002,X,-,101.0,121.0,NA,AHY,F,NA,NA,,,
NICHALIMD1,2008-05-24,NA,NA,R,NOCA,2301-56911,YW,X,47.5,90.0,NA,AHY,F,NA,NA,,,
NICHALIMD1,2008-05-24,NA,NA,R,NOCA,2301-56911,YW,X,47.5,NA,NA,AHY,F,NA,NA,,,
NICHALIMD1,2008-05-24,NA,NA,R,NOCA,2301-56911,YW,X,47.9,90.0,NA,AHY,F,NA,NA,,,
NICHALIMD1,2008-05-24,NA,NA,R,NOCA,2301-56911,YW,X,47.9,NA,NA,AHY,F,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,B,HOWR,2510-03801,G,GX,10.6,49.0,NA,AHY,M,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,B,GRCA,2301-56599,X,PB,NA,89.0,NA,AHY,M,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,B,GRCA,2301-56598,XW,P,39.5,96.0,NA,AHY,M,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,B,GRCA,2301-56600,YP,X,34.5,92.0,NA,AHY,M,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,NOCA,1951-20916,X,YG,49.8,96.0,NA,NA,NA,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,NOCA,1951-20916,X,YG,49.8,NA,NA,NA,NA,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,NOCA,1951-20916,X,YG,NA,96.0,NA,NA,NA,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,NOCA,1951-20916,X,YG,NA,NA,NA,NA,NA,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,HOWR,2460-22810,MX,M,12.0,47.0,NA,NA,NA,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,HOWR,2460-22810,MX,M,12.0,NA,NA,NA,NA,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,HOWR,2460-22810,MX,M,NA,47.0,NA,NA,NA,NA,NA,,,
CARLSHIMD1,2008-05-26,NA,NA,R,HOWR,2460-22810,MX,M,NA,NA,NA,NA,NA,NA,NA,,,
DANIBARMD2,2008-05-26,NA,NA,B,SOSP,2251-80089,X,PY,20.4,64.5,NA,AHY,M,NA,NA,,,
DANIBARMD2,2008-05-26,NA,NA,B,SOSP,2251-80090,R,XP,22.6,65.0,NA,AHY,F,NA,NA,,,
DANIBARMD2,2008-05-26,NA,NA,B,HOWR,2460-22712,MB,X,10.8,50.5,NA,AHY,M,NA,NA,,,
DANIBARMD2,2008-05-26,NA,NA,B,NOCA,2301-55911,R,XM,47.7,93.0,NA,AHY,F,NA,NA,,,
DANIBARMD2,2008-05-26,NA,NA,B,CACH,2460-22713,B,GX,10.1,63.0,NA,AHY,U,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,NOCA,2301-55913,KM,X,44.4,94.0,NA,AHY,M,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,GRCA,2301-55914,KM,X,40.5,92.0,NA,AHY,F,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,CACH,2460-22714,WX,B,10.6,61.0,NA,AHY,M,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,GRCA,2301-55912,K,XM,36.6,90.0,NA,ASY,M,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,GRCA,2301-55912,K,XM,36.6,NA,NA,ASY,M,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,GRCA,2301-55912,K,XM,35.5,90.0,NA,ASY,M,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,GRCA,2301-55912,K,XM,35.5,NA,NA,ASY,M,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,SOSP,2251-80091,Y,XP,20.0,65.5,NA,AHY,M,NA,NA,,,
SUBRSTEMD1,2008-05-27,NA,NA,B,SOSP,2251-80092,X,PR,22.1,65.0,NA,AHY,F,NA,NA,,,
OBRICHRMD1,2008-05-28,NA,NA,B,HOWR,2460-22715,X,GW,11.8,48.0,NA,AHY,F,NA,NA,,,
OBRICHRMD1,2008-05-28,NA,NA,B,HOWR,2460-22716,XO,Y,11.0,50.0,NA,AHY,M,NA,NA,,,
OBRICHRMD1,2008-05-28,NA,NA,B,HOWR,2460-22718,B,XO,11.4,50.0,NA,AHY,M,NA,NA,,,
OBRICHRMD1,2008-05-28,NA,NA,B,GRCA,2301-55915,G,XO,38.2,86.0,NA,AHY,M,NA,NA,,,
OBRICHRMD1,2008-05-28,NA,NA,B,HOWR,2460-22717,G,XM,11.5,51.0,NA,AHY,M,NA,NA,,,
PERRCHRMD1,2008-05-28,NA,NA,B,NOCA,2301-56602,X,KM,40.8,93.0,NA,AHY,M,NA,NA,,,
PERRCHRMD1,2008-05-28,NA,NA,B,NOCA,2301-56604,XR,W,39.5,93.0,NA,AHY,M,NA,NA,,,
PERRCHRMD1,2008-05-28,NA,NA,B,NOCA,2301-56601,O,XY,39.8,90.0,NA,AHY,F,NA,NA,,,
PERRCHRMD1,2008-05-28,NA,NA,B,NOCA,2301-56603,B,XR,48.5,87.0,NA,AHY,F,NA,NA,,,
ROHRSALMD1,2008-05-28,NA,NA,B,NOCA,2301-56597,P,PX,44.0,92.0,NA,AHY,M,NA,NA,,,
ROHRSALMD1,2008-05-28,NA,NA,B,CACH,2510-03802,GX,W,8.9,58.0,NA,AHY,F,NA,NA,,,
