siteIDTechRs,dateTechRs,observerTechRs,timeTechRs,forayNumberTechRs,bandNumberTechRs,longTechRs,latTechRs,typeTechRs,notesTechRs
PERRCHRMD1,2010-07-07,noData,00:01,99999,2301-56601,99999,99999,T,noData
PERRCHRMD1,2013-07-26,noData,00:01,99999,2421-34612,99999,99999,T,noData
PERRCHRMD1,2016-06-29,"KJW,MAR",12:09,1,2711-77542,-76.5481,39.00997,F,noData
PERRCHRMD1,2016-06-29,"KJW,MAR",12:43,1,2710-54337,-76.5481,39.010574,F,noData
PHARAIMMD1,2017-07-05,JLM,08:34,99999,2710-54348,-76.47009,39.017459,I,noData
PHARAIMMD1,2017-07-05,JLM,09:08,99999,2571-89947,-76.47009,39.017459,I,noData
PHARAIMMD1,2016-07-06,"KJW,MAR",09:08,99999,2710-54347,-76.47008642,39.017458,I,noData
PHELCLADC1,2014-05-09,noData,00:01,99999,2441-14038,99999,99999,T,noData
PICKCREMD1,2002-05-07,noData,00:01,99999,2250-24256,99999,99999,T,noData
PICKCREMD1,2004-04-20,noData,00:01,99999,8001-21418,99999,99999,T,noData
PICKCREMD1,2004-04-20,noData,00:01,99999,8001-21417,99999,99999,T,noData
PICKCREMD1,2009-07-07,noData,00:01,99999,2281-69472,99999,99999,T,noData
PICKSALMA1,2016-07-11,TMB,10:35,99999,2750-34913,99999,99999,I,noData
PIEPSUSMA1,2014-05-27,noData,00:01,99999,1891-11091,99999,99999,T,noData
PIEPSUSMA1,2016-05-29,TMB,00:01,1,1212-36680,-76.60584,42.12559,F,noData
PIEPSUSMA1,2016-05-29,TMB,00:01,1,2651-17102,-72.60612,42.12531,F,noData
PIROELADC1,2016-06-26,KJW,12:14,1,2730-26440,-77.0821,38.958258,F,noData
PLACGIRFL1,2016-04-03,ZZ,00:01,99999,2641-96774,99999,99999,T,noData
PLACGIRFL1,2016-04-03,ZZ,00:01,99999,2641-96768,99999,99999,T,noData
PLANANDGA1,2017-04-25,CLG,10:50,1,2651-47405,-84.3129,33.7811,F,WO NOCA F
POVEANGGA1,2017-05-05,CLG,09:45,1,2711-57731,-84.412,33.72455,F,"?X,Y SOSP"
PRANSABMA1,2015-06-03,noData,00:01,99999,2641-85637,99999,99999,noData,noData
PRANSABMA1,2015-06-03,noData,00:01,99999,2720-99541,99999,99999,noData,noData
PRESANNNC1,2016-05-20,AJB,12:33,99999,2180-92479,99999,99999,T,noData
PRESANNNC1,2017-06-29,AJB,07:30,99999,2711-64184,99999,99999,I,noData
PRESANNNC1,2017-06-29,AJB,09:52,1,2180-92479,-79.8096,35.7002,F,noData
PRESHOUFL1,2017-06-02,ERF,09:47,1,2641-96766,-82.35458,29.65089,F,noData
PRITANGGA1,2017-04-15,CLG,10:57,1,2711-54765,-84.29473,33.76069,F,OW CARW
PRITANGGA1,2017-04-15,CLG,11:13,1,2421-11339,-84.29395,33.75965,F,"XM,W NOCA M"
PROWGARFL1,2016-04-04,ZZ,00:01,99999,2531-99370,99999,99999,T,noData
RABIANDMD1,2001-06-20,noData,00:01,99999,791-17750,99999,99999,T,noData
RABIANDMD1,2002-06-27,noData,00:01,99999,791-17750,99999,99999,T,noData
RAUNERIMD1,2002-03-23,noData,00:01,99999,1141-05580,99999,99999,T,noData
RAUNERIMD1,2002-05-13,noData,00:01,99999,1920-85903,99999,99999,T,noData
RAUNERIMD1,2004-04-18,noData,00:01,99999,1821-63317,99999,99999,T,noData
RAUNERIMD1,2004-07-08,noData,00:01,99999,1141-05580,99999,99999,T,noData
RAUNERIMD1,2004-07-08,noData,00:01,99999,1821-66320,99999,99999,T,noData
RAUNERIMD1,2009-05-11,noData,00:01,99999,1951-20960,99999,99999,T,noData
RAUNERIMD1,2009-07-22,noData,00:01,99999,1991-46150,99999,99999,T,noData
RAUNERIMD2,2014-06-16,noData,00:01,99999,2531-74574,99999,99999,T,noData
RAUNERIMD2,2014-06-16,noData,00:01,99999,2531-74575,99999,99999,T,noData
RAUNERIMD2,2016-07-18,KJW,13:00,1,2651-47519,-76.88422768,39.001636,F,noData
RAYTIMMD1,2002-05-30,noData,00:01,99999,1141-05599,99999,99999,T,noData
RAYTIMMD1,2002-05-30,noData,00:01,99999,1141-05598,99999,99999,T,noData
RAYTIMMD1,2003-05-28,noData,00:01,99999,1751-51923,99999,99999,T,noData
RAYTIMMD1,2009-06-27,noData,00:01,99999,2460-22930,99999,99999,T,noData
REIDLOLMA1,2015-05-20,noData,00:01,99999,2651-17129,99999,99999,noData,across street in meadow
REIDLOLMA1,2016-06-08,TMB,12:14,1,1352-63532,-72.62302,42.3167,F,noData
REIKROBMD1,2004-04-21,noData,00:01,99999,1751-51912,99999,99999,T,noData
REILJENMD1,2002-04-21,noData,00:01,99999,8001-21321,99999,99999,T,noData
REILJENMD1,2002-05-29,noData,00:01,99999,1141-05648,99999,99999,T,noData
REITBOBMD1,2017-06-19,"akw, klw",09:47,1,noData,-77.02028,39.99494,F,"YY,X NOCA F - cannot find record of this bird and therefore cannot ID band number"
REITBOBMD1,2001-06-15,noData,00:01,99999,791-17802,99999,99999,T,noData
REITBOBMD1,2002-05-01,noData,00:01,99999,1721-48518,99999,99999,T,noData
REITBOBMD1,2002-06-15,noData,00:01,99999,1141-05572,99999,99999,T,noData
REITBOBMD1,2003-07-05,noData,00:01,99999,2250-24027,99999,99999,T,noData
REITBOBMD1,2004-05-03,noData,00:01,99999,8001-21330,99999,99999,T,noData
REITBOBMD1,2005-02-28,noData,00:01,99999,8001-21330,99999,99999,T,noData
REITBOBMD1,2005-03-30,noData,00:01,99999,1141-05571,99999,99999,T,noData
REITBOBMD1,2006-05-25,noData,00:01,99999,1851-95464,99999,99999,T,noData
REITBOBMD1,2007-05-11,noData,00:01,99999,1801-77870,99999,99999,T,noData
REITBOBMD1,2007-05-13,noData,00:01,99999,2251-80702,99999,99999,T,noData
REITBOBMD1,2007-07-05,noData,00:01,99999,1851-95463,99999,99999,T,noData
REITBOBMD1,2008-03-02,noData,00:01,99999,2301-56925,99999,99999,T,noData
REITBOBMD1,2008-03-20,noData,00:01,99999,2261-38311,99999,99999,T,noData
REITBOBMD1,2009-03-08,noData,00:01,99999,2261-38311,99999,99999,T,noData
REITBOBMD1,2009-05-15,noData,00:01,99999,2301-56925,99999,99999,T,noData
REITBOBMD1,2009-05-15,noData,00:01,99999,2301-56785,99999,99999,T,noData
REITBOBMD1,2009-06-01,noData,00:01,99999,2301-56791,99999,99999,T,noData
REITBOBMD1,2009-06-01,noData,00:01,99999,2251-80703,99999,99999,T,noData
REITBOBMD1,2009-08-26,noData,00:01,99999,2301-56791,99999,99999,T,noData
REITBOBMD1,2009-09-15,noData,00:01,99999,2301-56785,99999,99999,T,noData
REITBOBMD1,2010-03-15,noData,00:01,99999,1202-99063,99999,99999,T,noData
REITBOBMD1,2010-04-15,noData,00:01,99999,2301-56925,99999,99999,T,noData
REITBOBMD1,2010-06-10,noData,00:01,99999,2261-38311,99999,99999,T,noData
REITBOBMD1,2010-06-13,noData,00:01,99999,2341-29605,99999,99999,T,noData
REITBOBMD1,2010-06-26,noData,00:01,99999,2251-80701,99999,99999,T,noData
REITBOBMD1,2010-07-06,noData,00:01,99999,2301-56785,99999,99999,T,noData
REITBOBMD1,2010-07-06,noData,00:01,99999,2411-37187,99999,99999,T,noData
REITBOBMD1,2010-07-06,noData,00:01,99999,2441-13744,99999,99999,T,noData
REITBOBMD1,2010-07-06,noData,00:01,99999,2261-38311,99999,99999,T,noData
REITBOBMD1,2010-07-06,noData,00:01,99999,2341-29605,99999,99999,T,noData
REITBOBMD1,2010-08-08,noData,00:01,99999,2301-56791,99999,99999,T,noData
REITBOBMD1,2011-02-02,noData,00:01,99999,2341-29605,99999,99999,T,noData
REITBOBMD1,2011-02-28,noData,00:01,99999,1202-99062,99999,99999,T,noData
REITBOBMD1,2011-03-12,noData,00:01,99999,1202-99063,99999,99999,T,noData
REITBOBMD1,2011-04-05,noData,00:01,99999,1202-99063,99999,99999,T,noData
REITBOBMD1,2011-04-15,noData,00:01,99999,2301-56925,99999,99999,T,noData
REITBOBMD1,2011-10-08,noData,00:01,99999,2301-56791,99999,99999,T,noData
REITBOBMD1,2012-04-15,noData,00:01,99999,2301-56925,99999,99999,T,noData
REITBOBMD1,2012-07-07,noData,00:01,99999,2301-56785,99999,99999,T,noData
REITBOBMD1,2012-07-09,noData,00:01,99999,2341-29605,99999,99999,T,noData
REITBOBMD1,2012-09-10,noData,00:01,99999,2301-56785,99999,99999,T,noData
REITBOBMD1,2013-04-15,noData,00:01,99999,2301-56925,99999,99999,T,noData
REITBOBMD1,2013-05-12,noData,00:01,99999,2341-30379,99999,99999,T,noData
REITBOBMD1,2014-03-21,noData,00:01,99999,1811-58816,99999,99999,T,noData
REITBOBMD1,2014-03-21,noData,00:01,99999,2441-96522,99999,99999,T,noData
REITBOBMD1,2014-04-28,noData,00:01,99999,2341-29605,99999,99999,T,noData
REUTSHAMD1,2005-07-12,noData,00:01,99999,8001-21439,99999,99999,T,noData
REUTSHAMD1,2013-08-06,noData,00:01,99999,2421-34635,99999,99999,T,noData
RICEMICPA1,2017-06-27,LY,09:00,1,2741-54890,-80.075399,40.587669,I,noData
RICHALMA1,2016-08-07,TMB,09:05,99999,2651-43227,-72.58256,42.46045,I,noData
RICHALMA1,2016-06-07,TMB,08:45,99999,2571-83116,-72.58256,42.46045,I,noData
RICHLIBMD1,2003-04-21,noData,00:01,99999,2250-24288,99999,99999,T,noData
RIGAMARPA1,2017-07-05,LY,08:10,99999,2711-77843,99999,99999,I,noData
RIGAMARPA1,2017-07-05,LY,09:00,99999,noData,99999,99999,I,"SOSP with GG,RX. No results for band number in query search."
RIGAMARPA1,2017-07-05,LY,08:30,99999,2441-14854,99999,99999,I,noData
SALITYLNC1,2017-06-28,AJB,07:30,99999,2180-92572,99999,99999,I,"Missing right leg. Two CACH were banded with white on right. This is the bird seen often in 2015. W,OX had never been resighted by the homeowner. W,GX had been seen until W,-- became a frequent visitor. Still, no positive ID on which bird this is."
STANJEFMD1,2017-06-01,klw,09:45,1,2421-11974,-77.06886,38.97857,F,"Bird was missing band on right leg. Two GRCAs banded in same year with same left leg combos, RR instructed us to just pick one of the two options, because they were the only possibilities and were banded in the same year so shouldn't impact survival data."
FUISLISVA2,2017-07-01,AKW,09:38,1,1352-46551,-77.09375,38.36325,F,Rt foot not used
FUISLISVA2,2015-07-21,noData,00:01,99999,2571-90165,99999,99999,T,noData
JOHNAESVA1,2017-05-10,KLW,11:04,1,2651-56206,-77.12676,38.83476,F,noData
JOHNAESVA1,2017-05-10,klw,11:09,1,2541-40485,-77.12676,38.83476,F,noData
